filename,split,classe,simbologia,payload,params
images/train/cabeca_queimada/datamatrix_000.png,train,cabeca_queimada,datamatrix,CBVWALJZEJ,"{""n_linhas"": 1, ""xs"": [66]}"
images/train/cabeca_queimada/ean13_001.png,train,cabeca_queimada,ean13,991022901476,"{""n_linhas"": 4, ""xs"": [240, 299, 444, 472]}"
images/train/cabeca_queimada/ean13_002.png,train,cabeca_queimada,ean13,036900343244,"{""n_linhas"": 3, ""xs"": [27, 142, 529]}"
images/train/cabeca_queimada/qr_003.png,train,cabeca_queimada,qr,CBEZC1B3EU,"{""n_linhas"": 4, ""xs"": [78, 168, 227, 233]}"
images/train/cabeca_queimada/code128_004.png,train,cabeca_queimada,code128,CBGP1Z7FZTV,"{""n_linhas"": 2, ""xs"": [192, 361]}"
images/train/cabeca_queimada/ean13_005.png,train,cabeca_queimada,ean13,231243292127,"{""n_linhas"": 4, ""xs"": [174, 343, 350, 479]}"
images/train/cabeca_queimada/ean8_006.png,train,cabeca_queimada,ean8,7005411,"{""n_linhas"": 4, ""xs"": [62, 212, 480, 493]}"
images/train/cabeca_queimada/ean13_007.png,train,cabeca_queimada,ean13,182037788925,"{""n_linhas"": 3, ""xs"": [309, 416, 438]}"
images/train/cabeca_queimada/ean8_008.png,train,cabeca_queimada,ean8,4492519,"{""n_linhas"": 2, ""xs"": [337, 378]}"
images/train/cabeca_queimada/qr_009.png,train,cabeca_queimada,qr,CBI7F16XBX,"{""n_linhas"": 3, ""xs"": [112, 129, 194]}"
images/train/cabeca_queimada/itf_010.png,train,cabeca_queimada,itf,8059296222,"{""n_linhas"": 2, ""xs"": [64, 468]}"
images/train/cabeca_queimada/ean8_011.png,train,cabeca_queimada,ean8,3834735,"{""n_linhas"": 4, ""xs"": [308, 411, 492, 534]}"
images/train/cabeca_queimada/datamatrix_012.png,train,cabeca_queimada,datamatrix,CB9G7HSFKR,"{""n_linhas"": 4, ""xs"": [66, 95, 133, 243]}"
images/train/cabeca_queimada/ean13_013.png,train,cabeca_queimada,ean13,305152204727,"{""n_linhas"": 4, ""xs"": [25, 39, 101, 282]}"
images/train/cabeca_queimada/code39_014.png,train,cabeca_queimada,code39,3EH58B6PJ,"{""n_linhas"": 3, ""xs"": [21, 381, 459]}"
images/train/cabeca_queimada/itf_015.png,train,cabeca_queimada,itf,8806706540,"{""n_linhas"": 3, ""xs"": [89, 266, 373]}"
images/train/cabeca_queimada/ean13_016.png,train,cabeca_queimada,ean13,277221704303,"{""n_linhas"": 1, ""xs"": [343]}"
images/train/cabeca_queimada/code39_017.png,train,cabeca_queimada,code39,WDVRHX1Z,"{""n_linhas"": 4, ""xs"": [211, 367, 415, 528]}"
images/train/cabeca_queimada/code39_018.png,train,cabeca_queimada,code39,SUGFUST21K,"{""n_linhas"": 4, ""xs"": [63, 379, 381, 477]}"
images/train/cabeca_queimada/ean13_019.png,train,cabeca_queimada,ean13,820297021355,"{""n_linhas"": 4, ""xs"": [53, 177, 399, 480]}"
images/train/cabeca_queimada/code128_020.png,train,cabeca_queimada,code128,CB57Y9HQQ,"{""n_linhas"": 4, ""xs"": [224, 239, 312, 522]}"
images/train/cabeca_queimada/datamatrix_021.png,train,cabeca_queimada,datamatrix,CBWE98STKL,"{""n_linhas"": 3, ""xs"": [82, 122, 134]}"
images/train/cabeca_queimada/itf_022.png,train,cabeca_queimada,itf,911467,"{""n_linhas"": 4, ""xs"": [95, 148, 344, 439]}"
images/train/cabeca_queimada/qr_023.png,train,cabeca_queimada,qr,CBLI16DH7JTK,"{""n_linhas"": 2, ""xs"": [135, 185]}"
images/train/cabeca_queimada/itf_024.png,train,cabeca_queimada,itf,24981829,"{""n_linhas"": 2, ""xs"": [195, 365]}"
images/train/cabeca_queimada/itf_025.png,train,cabeca_queimada,itf,39690784,"{""n_linhas"": 3, ""xs"": [270, 435, 514]}"
images/train/cabeca_queimada/code39_026.png,train,cabeca_queimada,code39,UWZIX69G,"{""n_linhas"": 3, ""xs"": [145, 267, 497]}"
images/train/cabeca_queimada/ean8_027.png,train,cabeca_queimada,ean8,3259532,"{""n_linhas"": 4, ""xs"": [335, 498, 529, 530]}"
images/train/cabeca_queimada/itf_028.png,train,cabeca_queimada,itf,7480162456,"{""n_linhas"": 3, ""xs"": [66, 72, 430]}"
images/train/cabeca_queimada/datamatrix_029.png,train,cabeca_queimada,datamatrix,CBHIGZXV9XJM,"{""n_linhas"": 4, ""xs"": [39, 40, 43, 276]}"
images/train/cabeca_queimada/ean13_030.png,train,cabeca_queimada,ean13,269495888794,"{""n_linhas"": 4, ""xs"": [37, 132, 359, 397]}"
images/train/cabeca_queimada/datamatrix_031.png,train,cabeca_queimada,datamatrix,CBOD4K7YJPCH,"{""n_linhas"": 2, ""xs"": [29, 245]}"
images/train/cabeca_queimada/ean8_032.png,train,cabeca_queimada,ean8,0283857,"{""n_linhas"": 4, ""xs"": [197, 341, 370, 490]}"
images/train/cabeca_queimada/ean13_033.png,train,cabeca_queimada,ean13,843443757584,"{""n_linhas"": 3, ""xs"": [144, 408, 424]}"
images/train/cabeca_queimada/qr_034.png,train,cabeca_queimada,qr,CB4NM8R9RI,"{""n_linhas"": 1, ""xs"": [142]}"
images/train/cabeca_queimada/ean13_035.png,train,cabeca_queimada,ean13,712082677345,"{""n_linhas"": 3, ""xs"": [80, 111, 257]}"
images/train/cabeca_queimada/code128_036.png,train,cabeca_queimada,code128,CB5LSCATGVS,"{""n_linhas"": 4, ""xs"": [157, 499, 525, 536]}"
images/train/cabeca_queimada/datamatrix_037.png,train,cabeca_queimada,datamatrix,CBMLZ16UFZ,"{""n_linhas"": 1, ""xs"": [114]}"
images/train/cabeca_queimada/ean13_038.png,train,cabeca_queimada,ean13,549904530174,"{""n_linhas"": 2, ""xs"": [435, 534]}"
images/train/cabeca_queimada/code39_039.png,train,cabeca_queimada,code39,J3X0948NP,"{""n_linhas"": 1, ""xs"": [477]}"
images/train/cabeca_queimada/itf_040.png,train,cabeca_queimada,itf,982258,"{""n_linhas"": 4, ""xs"": [113, 139, 230, 520]}"
images/train/cabeca_queimada/qr_041.png,train,cabeca_queimada,qr,CBBZQANEC1,"{""n_linhas"": 3, ""xs"": [50, 52, 55]}"
images/train/cabeca_queimada/qr_042.png,train,cabeca_queimada,qr,CBXY2YYF8IW,"{""n_linhas"": 1, ""xs"": [111]}"
images/train/cabeca_queimada/datamatrix_043.png,train,cabeca_queimada,datamatrix,CBT3818Y,"{""n_linhas"": 2, ""xs"": [146, 255]}"
images/train/cabeca_queimada/ean8_044.png,train,cabeca_queimada,ean8,9033119,"{""n_linhas"": 1, ""xs"": [477]}"
images/train/cabeca_queimada/itf_045.png,train,cabeca_queimada,itf,028439,"{""n_linhas"": 3, ""xs"": [262, 329, 348]}"
images/train/cabeca_queimada/qr_046.png,train,cabeca_queimada,qr,CB195DWY7,"{""n_linhas"": 3, ""xs"": [96, 229, 233]}"
images/train/cabeca_queimada/datamatrix_047.png,train,cabeca_queimada,datamatrix,CBD90097IYP,"{""n_linhas"": 3, ""xs"": [60, 124, 189]}"
images/train/cabeca_queimada/code128_048.png,train,cabeca_queimada,code128,CBM9N4NV,"{""n_linhas"": 3, ""xs"": [35, 214, 236]}"
images/train/cabeca_queimada/code39_049.png,train,cabeca_queimada,code39,P9USY38WT,"{""n_linhas"": 3, ""xs"": [388, 497, 529]}"
images/train/cabeca_queimada/datamatrix_050.png,train,cabeca_queimada,datamatrix,CBJBQ90SJ,"{""n_linhas"": 2, ""xs"": [137, 188]}"
images/train/cabeca_queimada/ean13_051.png,train,cabeca_queimada,ean13,777252287280,"{""n_linhas"": 1, ""xs"": [96]}"
images/train/cabeca_queimada/code128_052.png,train,cabeca_queimada,code128,CBAN63XD4,"{""n_linhas"": 4, ""xs"": [26, 32, 36, 441]}"
images/train/cabeca_queimada/ean8_053.png,train,cabeca_queimada,ean8,2118233,"{""n_linhas"": 3, ""xs"": [293, 382, 426]}"
images/train/cabeca_queimada/code128_054.png,train,cabeca_queimada,code128,CBFZYY94,"{""n_linhas"": 1, ""xs"": [29]}"
images/train/cabeca_queimada/itf_055.png,train,cabeca_queimada,itf,803397,"{""n_linhas"": 3, ""xs"": [67, 96, 307]}"
images/train/cabeca_queimada/itf_056.png,train,cabeca_queimada,itf,614293,"{""n_linhas"": 4, ""xs"": [100, 163, 359, 413]}"
images/train/cabeca_queimada/itf_057.png,train,cabeca_queimada,itf,6504773586,"{""n_linhas"": 4, ""xs"": [107, 210, 322, 409]}"
images/train/cabeca_queimada/ean13_058.png,train,cabeca_queimada,ean13,110475412126,"{""n_linhas"": 4, ""xs"": [46, 111, 125, 437]}"
images/train/cabeca_queimada/code128_059.png,train,cabeca_queimada,code128,CBP7KYKIRTR5,"{""n_linhas"": 2, ""xs"": [84, 191]}"
images/train/cabeca_queimada/qr_060.png,train,cabeca_queimada,qr,CBM3GITAZVY,"{""n_linhas"": 3, ""xs"": [191, 240, 245]}"
images/train/cabeca_queimada/ean8_061.png,train,cabeca_queimada,ean8,5479356,"{""n_linhas"": 3, ""xs"": [136, 393, 422]}"
images/val/cabeca_queimada/qr_062.png,val,cabeca_queimada,qr,CB2SE05IT,"{""n_linhas"": 2, ""xs"": [98, 149]}"
images/val/cabeca_queimada/itf_063.png,val,cabeca_queimada,itf,6805891135,"{""n_linhas"": 2, ""xs"": [65, 429]}"
images/val/cabeca_queimada/itf_064.png,val,cabeca_queimada,itf,9375679825,"{""n_linhas"": 1, ""xs"": [514]}"
images/val/cabeca_queimada/qr_065.png,val,cabeca_queimada,qr,CBWTV3N74,"{""n_linhas"": 3, ""xs"": [69, 244, 263]}"
images/val/cabeca_queimada/qr_066.png,val,cabeca_queimada,qr,CBKP7L9K,"{""n_linhas"": 3, ""xs"": [138, 238, 256]}"
images/val/cabeca_queimada/code39_067.png,val,cabeca_queimada,code39,1YANNREG8,"{""n_linhas"": 2, ""xs"": [353, 394]}"
images/val/cabeca_queimada/ean13_068.png,val,cabeca_queimada,ean13,969691557924,"{""n_linhas"": 1, ""xs"": [157]}"
images/val/cabeca_queimada/itf_069.png,val,cabeca_queimada,itf,69296627,"{""n_linhas"": 2, ""xs"": [190, 521]}"
images/val/cabeca_queimada/code128_070.png,val,cabeca_queimada,code128,CBIMY965050,"{""n_linhas"": 4, ""xs"": [51, 104, 191, 520]}"
images/val/cabeca_queimada/datamatrix_071.png,val,cabeca_queimada,datamatrix,CB96HHR8X8C,"{""n_linhas"": 4, ""xs"": [72, 131, 146, 237]}"
images/val/cabeca_queimada/datamatrix_072.png,val,cabeca_queimada,datamatrix,CBNW1KINN,"{""n_linhas"": 1, ""xs"": [199]}"
images/val/cabeca_queimada/ean13_073.png,val,cabeca_queimada,ean13,948126042232,"{""n_linhas"": 3, ""xs"": [273, 422, 521]}"
images/val/cabeca_queimada/datamatrix_074.png,val,cabeca_queimada,datamatrix,CBZ6RX35,"{""n_linhas"": 3, ""xs"": [21, 67, 254]}"
images/test/cabeca_queimada/code39_075.png,test,cabeca_queimada,code39,RUSV9I5VD,"{""n_linhas"": 1, ""xs"": [121]}"
images/test/cabeca_queimada/ean8_076.png,test,cabeca_queimada,ean8,7063242,"{""n_linhas"": 3, ""xs"": [115, 276, 389]}"
images/test/cabeca_queimada/code39_077.png,test,cabeca_queimada,code39,FGAN4EIO7,"{""n_linhas"": 4, ""xs"": [28, 29, 143, 371]}"
images/test/cabeca_queimada/ean13_078.png,test,cabeca_queimada,ean13,262218909275,"{""n_linhas"": 2, ""xs"": [175, 441]}"
images/test/cabeca_queimada/qr_079.png,test,cabeca_queimada,qr,CBW1UIPRFP9,"{""n_linhas"": 3, ""xs"": [33, 125, 174]}"
images/test/cabeca_queimada/datamatrix_080.png,test,cabeca_queimada,datamatrix,CB5YHP5E7,"{""n_linhas"": 1, ""xs"": [204]}"
images/test/cabeca_queimada/datamatrix_081.png,test,cabeca_queimada,datamatrix,CBEBEAQNCDZ,"{""n_linhas"": 3, ""xs"": [232, 236, 276]}"
images/test/cabeca_queimada/code39_082.png,test,cabeca_queimada,code39,8UZET1P,"{""n_linhas"": 1, ""xs"": [270]}"
images/test/cabeca_queimada/qr_083.png,test,cabeca_queimada,qr,CBHAIAK5W,"{""n_linhas"": 3, ""xs"": [84, 105, 210]}"
images/test/cabeca_queimada/ean13_084.png,test,cabeca_queimada,ean13,814917785079,"{""n_linhas"": 2, ""xs"": [181, 396]}"
images/test/cabeca_queimada/code128_085.png,test,cabeca_queimada,code128,CBAPC4XY,"{""n_linhas"": 2, ""xs"": [56, 203]}"
images/test/cabeca_queimada/ean13_086.png,test,cabeca_queimada,ean13,195180238061,"{""n_linhas"": 4, ""xs"": [108, 309, 338, 355]}"
images/test/cabeca_queimada/ean8_087.png,test,cabeca_queimada,ean8,5973832,"{""n_linhas"": 1, ""xs"": [439]}"
images/test/cabeca_queimada/ean13_088.png,test,cabeca_queimada,ean13,064138367024,"{""n_linhas"": 1, ""xs"": [64]}"
images/test/cabeca_queimada/code128_089.png,test,cabeca_queimada,code128,CBG6IZED1IPS,"{""n_linhas"": 3, ""xs"": [342, 354, 422]}"
images/train/ribbon_enrugado/code128_000.png,train,ribbon_enrugado,code128,CBGK23U0H,"{""n_faixas"": 8, ""slope"": 0.13}"
images/train/ribbon_enrugado/ean13_001.png,train,ribbon_enrugado,ean13,213568044206,"{""n_faixas"": 7, ""slope"": 0.158}"
images/train/ribbon_enrugado/ean13_002.png,train,ribbon_enrugado,ean13,199410137215,"{""n_faixas"": 4, ""slope"": 0.086}"
images/train/ribbon_enrugado/ean13_003.png,train,ribbon_enrugado,ean13,720999347687,"{""n_faixas"": 4, ""slope"": 0.092}"
images/train/ribbon_enrugado/ean8_004.png,train,ribbon_enrugado,ean8,5985642,"{""n_faixas"": 4, ""slope"": 0.125}"
images/train/ribbon_enrugado/ean13_005.png,train,ribbon_enrugado,ean13,803965223955,"{""n_faixas"": 8, ""slope"": 0.084}"
images/train/ribbon_enrugado/itf_006.png,train,ribbon_enrugado,itf,252500,"{""n_faixas"": 5, ""slope"": 0.162}"
images/train/ribbon_enrugado/qr_007.png,train,ribbon_enrugado,qr,CB5UL9WOLYT,"{""n_faixas"": 6, ""slope"": 0.098}"
images/train/ribbon_enrugado/ean8_008.png,train,ribbon_enrugado,ean8,2513552,"{""n_faixas"": 4, ""slope"": 0.195}"
images/train/ribbon_enrugado/qr_009.png,train,ribbon_enrugado,qr,CBDY20K0,"{""n_faixas"": 7, ""slope"": 0.203}"
images/train/ribbon_enrugado/code128_010.png,train,ribbon_enrugado,code128,CBKYKE9FV4,"{""n_faixas"": 4, ""slope"": 0.14}"
images/train/ribbon_enrugado/qr_011.png,train,ribbon_enrugado,qr,CBQSTPGDZ95J,"{""n_faixas"": 4, ""slope"": 0.131}"
images/train/ribbon_enrugado/ean13_012.png,train,ribbon_enrugado,ean13,677418625652,"{""n_faixas"": 7, ""slope"": 0.086}"
images/train/ribbon_enrugado/code39_013.png,train,ribbon_enrugado,code39,DY7084P4TF,"{""n_faixas"": 7, ""slope"": 0.206}"
images/train/ribbon_enrugado/ean8_014.png,train,ribbon_enrugado,ean8,3294511,"{""n_faixas"": 7, ""slope"": 0.158}"
images/train/ribbon_enrugado/code128_015.png,train,ribbon_enrugado,code128,CBGS8W0QY54C,"{""n_faixas"": 5, ""slope"": 0.119}"
images/train/ribbon_enrugado/datamatrix_016.png,train,ribbon_enrugado,datamatrix,CBTR5GOIT2,"{""n_faixas"": 6, ""slope"": 0.118}"
images/train/ribbon_enrugado/code39_017.png,train,ribbon_enrugado,code39,T6ZI7B,"{""n_faixas"": 5, ""slope"": 0.107}"
images/train/ribbon_enrugado/itf_018.png,train,ribbon_enrugado,itf,10357972,"{""n_faixas"": 7, ""slope"": 0.162}"
images/train/ribbon_enrugado/qr_019.png,train,ribbon_enrugado,qr,CBNR06BA4,"{""n_faixas"": 5, ""slope"": 0.171}"
images/train/ribbon_enrugado/qr_020.png,train,ribbon_enrugado,qr,CBZGA6X9STG4,"{""n_faixas"": 4, ""slope"": 0.127}"
images/train/ribbon_enrugado/datamatrix_021.png,train,ribbon_enrugado,datamatrix,CBZUIB5SQ0ZY,"{""n_faixas"": 4, ""slope"": 0.162}"
images/train/ribbon_enrugado/code39_022.png,train,ribbon_enrugado,code39,LSG4IQ9LVF,"{""n_faixas"": 5, ""slope"": 0.13}"
images/train/ribbon_enrugado/itf_023.png,train,ribbon_enrugado,itf,1738168460,"{""n_faixas"": 5, ""slope"": 0.099}"
images/train/ribbon_enrugado/code128_024.png,train,ribbon_enrugado,code128,CBRNKK5FI11,"{""n_faixas"": 7, ""slope"": 0.14}"
images/train/ribbon_enrugado/ean13_025.png,train,ribbon_enrugado,ean13,216894210447,"{""n_faixas"": 8, ""slope"": 0.163}"
images/train/ribbon_enrugado/itf_026.png,train,ribbon_enrugado,itf,2150648909,"{""n_faixas"": 4, ""slope"": 0.173}"
images/train/ribbon_enrugado/code39_027.png,train,ribbon_enrugado,code39,T0G7RI,"{""n_faixas"": 7, ""slope"": 0.196}"
images/train/ribbon_enrugado/code39_028.png,train,ribbon_enrugado,code39,95N4VP,"{""n_faixas"": 4, ""slope"": 0.082}"
images/train/ribbon_enrugado/qr_029.png,train,ribbon_enrugado,qr,CB3SQ3DGL,"{""n_faixas"": 4, ""slope"": 0.199}"
images/train/ribbon_enrugado/ean13_030.png,train,ribbon_enrugado,ean13,579415521667,"{""n_faixas"": 6, ""slope"": 0.197}"
images/train/ribbon_enrugado/ean8_031.png,train,ribbon_enrugado,ean8,9729659,"{""n_faixas"": 4, ""slope"": 0.201}"
images/train/ribbon_enrugado/code128_032.png,train,ribbon_enrugado,code128,CBOV77G1P4WY,"{""n_faixas"": 5, ""slope"": 0.197}"
images/train/ribbon_enrugado/ean13_033.png,train,ribbon_enrugado,ean13,083866317797,"{""n_faixas"": 4, ""slope"": 0.2}"
images/train/ribbon_enrugado/datamatrix_034.png,train,ribbon_enrugado,datamatrix,CBT69N3VXDO3,"{""n_faixas"": 6, ""slope"": 0.158}"
images/train/ribbon_enrugado/itf_035.png,train,ribbon_enrugado,itf,5102726149,"{""n_faixas"": 5, ""slope"": 0.106}"
images/train/ribbon_enrugado/itf_036.png,train,ribbon_enrugado,itf,779827,"{""n_faixas"": 4, ""slope"": 0.154}"
images/train/ribbon_enrugado/ean13_037.png,train,ribbon_enrugado,ean13,866934654722,"{""n_faixas"": 7, ""slope"": 0.164}"
images/train/ribbon_enrugado/code39_038.png,train,ribbon_enrugado,code39,8UHW9408S1,"{""n_faixas"": 4, ""slope"": 0.153}"
images/train/ribbon_enrugado/code39_039.png,train,ribbon_enrugado,code39,SN8CW2,"{""n_faixas"": 4, ""slope"": 0.166}"
images/train/ribbon_enrugado/qr_040.png,train,ribbon_enrugado,qr,CB9DAQM2OX,"{""n_faixas"": 8, ""slope"": 0.157}"
images/train/ribbon_enrugado/datamatrix_041.png,train,ribbon_enrugado,datamatrix,CBAV3JCJUD,"{""n_faixas"": 8, ""slope"": 0.198}"
images/train/ribbon_enrugado/ean8_042.png,train,ribbon_enrugado,ean8,1533555,"{""n_faixas"": 6, ""slope"": 0.111}"
images/train/ribbon_enrugado/qr_043.png,train,ribbon_enrugado,qr,CBYHYQ8SB7,"{""n_faixas"": 6, ""slope"": 0.152}"
images/train/ribbon_enrugado/itf_044.png,train,ribbon_enrugado,itf,133613,"{""n_faixas"": 8, ""slope"": 0.196}"
images/train/ribbon_enrugado/ean13_045.png,train,ribbon_enrugado,ean13,667665061809,"{""n_faixas"": 4, ""slope"": 0.186}"
images/train/ribbon_enrugado/ean8_046.png,train,ribbon_enrugado,ean8,6072832,"{""n_faixas"": 7, ""slope"": 0.192}"
images/train/ribbon_enrugado/code128_047.png,train,ribbon_enrugado,code128,CBNWN06JKL,"{""n_faixas"": 5, ""slope"": 0.166}"
images/train/ribbon_enrugado/ean8_048.png,train,ribbon_enrugado,ean8,5523149,"{""n_faixas"": 4, ""slope"": 0.206}"
images/train/ribbon_enrugado/code39_049.png,train,ribbon_enrugado,code39,1RXIV43,"{""n_faixas"": 7, ""slope"": 0.13}"
images/train/ribbon_enrugado/datamatrix_050.png,train,ribbon_enrugado,datamatrix,CBBZNC9Q884J,"{""n_faixas"": 6, ""slope"": 0.135}"
